Frame,Method,Sharpness,Contrast
11,gaussian_contrast_sharpened,48.62324240410737,55.59688684656063
11,gaussian_hist_eq_sharpened,95.74092388150885,73.76949766805366
12,original,185.4803957120633,45.28795024518385
12,median,18.386123078801035,44.98235878816205
12,gaussian,11.11507509056783,44.90028356405744
12,median_contrast,26.62457039615002,57.06144542881587
12,median_hist_eq,97.90654419346778,73.62155158202249
12,gaussian_contrast,16.952711921656242,56.12967296072266
12,gaussian_hist_eq,86.47582467879599,73.64410656363935
12,median_contrast_sharpened,42.419451937856046,57.17547917673861
12,median_hist_eq_sharpened,63.31026388118429,73.73717793443465
12,gaussian_contrast_sharpened,46.60114070545227,56.26526793496559
12,gaussian_hist_eq_sharpened,85.5098593858215,73.80136744889852
13,original,217.50513892958878,45.2324445866156
13,median,21.0384559043516,44.8821110656094
13,gaussian,11.993621698357856,44.80083634693745
13,median_contrast,30.667498515599192,56.93950046097313
13,median_hist_eq,105.35011904962107,73.62816369448477
13,gaussian_contrast,18.43510124842931,56.29141857407807
13,gaussian_hist_eq,95.97057927428664,73.6557407380248
13,median_contrast_sharpened,43.88627743009256,57.0619230950144
13,median_hist_eq_sharpened,64.51382823765084,73.75722275925756
13,gaussian_contrast_sharpened,48.252982919489725,56.43989906547259
13,gaussian_hist_eq_sharpened,89.1777756465983,73.82481878381495
14,original,173.62419108341342,45.32548638206385
14,median,21.39166559673144,45.011822687743624
14,gaussian,11.832116979348061,44.91935935111412
14,median_contrast,32.345163343373976,58.24926431319861
14,median_hist_eq,113.01249638485284,73.66031903338492
14,gaussian_contrast,18.570733646640544,56.986831920360466
14,gaussian_hist_eq,98.72932101504723,73.61468937807628
14,median_contrast_sharpened,44.51085086112761,58.380388799474815
14,median_hist_eq_sharpened,66.65456528728438,73.79827340995105
14,gaussian_contrast_sharpened,48.04419979830955,57.14305642190674
14,gaussian_hist_eq_sharpened,88.90672515977678,73.79848692296933
15,original,197.48595701607107,46.092104477450675
15,median,22.62115200085856,45.74882456718712
15,gaussian,12.341583992362228,45.670508042350505
15,median_contrast,31.871855539615623,57.19040806082807
15,median_hist_eq,115.89858986680089,73.68829078034078
15,gaussian_contrast,17.99022591196254,55.722641292461454
15,gaussian_hist_eq,100.21098786912216,73.68184989506337
15,median_contrast_sharpened,42.64285647332109,57.31277036904454
15,median_hist_eq_sharpened,65.74417273605204,73.82519265981047
15,gaussian_contrast_sharpened,47.1581873244414,55.86948855195836
15,gaussian_hist_eq_sharpened,89.3126256382092,73.85809300973749
16,original,191.6208715264998,47.04343706096618
16,median,22.133295974389444,46.71448579739742
16,gaussian,11.70401530684614,46.64633280854506
16,median_contrast,30.648638045125537,57.83317207476549
16,median_hist_eq,100.11088779129716,73.67989124909514
16,gaussian_contrast,18.062189766969947,58.6239034946923
16,gaussian_hist_eq,88.13804387765475,73.63187199297923
16,median_contrast_sharpened,42.21980587847743,57.94610392648173
16,median_hist_eq_sharpened,62.10331933002207,73.80206703687121
16,gaussian_contrast_sharpened,47.35463069197065,58.76791935175135
16,gaussian_hist_eq_sharpened,81.87995453154548,73.78384547169264
17,original,242.65361172441217,47.44290488483747
17,median,23.688008390417565,47.05666532321976
17,gaussian,12.401316053529891,47.00205202499538
17,median_contrast,34.58452661363077,59.6920624754693
17,median_hist_eq,117.85863709639807,73.64417175996132
17,gaussian_contrast,18.91075594753744,58.758055539340184
17,gaussian_hist_eq,102.45791700818374,73.652331549466
17,median_contrast_sharpened,45.1255956274706,59.814227355208864
17,median_hist_eq_sharpened,69.31872059925861,73.77429927626748
17,gaussian_contrast_sharpened,49.6563491362863,58.90639402648633
17,gaussian_hist_eq_sharpened,92.92375513600436,73.8311375229019
18,original,230.47592578430604,47.47790181501759
18,median,22.23839494000777,47.06554826182559
18,gaussian,12.878725887996502,47.02647798962441
18,median_contrast,27.943252129548263,55.57884765714418
18,median_hist_eq,109.74878991084587,73.70395568044232
18,gaussian_contrast,17.306818438044328,55.0199149532673
18,gaussian_hist_eq,100.0286127601641,73.70164742267669
18,median_contrast_sharpened,40.35291822417829,55.699075869428874
18,median_hist_eq_sharpened,64.84298086422073,73.83705660849554
18,gaussian_contrast_sharpened,46.55384071118754,55.168713702589564
18,gaussian_hist_eq_sharpened,87.17329838207093,73.86677907846699
19,original,283.6839883861566,47.60662678871097
19,median,26.07102409968737,47.08971281022809
19,gaussian,15.09794217823955,47.07132461360622
19,median_contrast,30.46963883890571,53.36797106857146
19,median_hist_eq,111.51878242980385,73.76027740931467
19,gaussian_contrast,19.37347265633883,53.79756589226343
19,gaussian_hist_eq,98.25590082953883,73.73480393697649
19,median_contrast_sharpened,42.4676060177215,53.49335472409938
19,median_hist_eq_sharpened,66.20284681920774,73.89436248072768
19,gaussian_contrast_sharpened,49.486303228510266,53.95458205062434
19,gaussian_hist_eq_sharpened,89.21595667497836,73.90311303449057
20,original,383.89012829690694,47.78525909050234
20,median,30.739353642010865,47.063445564539975
20,gaussian,19.05470554857768,47.09762827299847
20,median_contrast,36.51718020185971,54.297694873829876
20,median_hist_eq,145.4048809496343,73.69068704213724
20,gaussian_contrast,24.518395617148503,53.83291920884707
20,gaussian_hist_eq,133.71215860879778,73.65383001048434
20,median_contrast_sharpened,46.51606419118205,54.43674024017541
20,median_hist_eq_sharpened,76.1215674424065,73.83379891897916
20,gaussian_contrast_sharpened,54.572508454815235,54.01391619590824
20,gaussian_hist_eq_sharpened,111.29150514410075,73.85453340372166
21,original,697.8666009226237,48.77633396201213
21,median,47.578040745569716,47.47338125020519
21,gaussian,30.16299455393697,47.67840124419525
21,median_contrast,54.33213200471488,53.56106224874681
21,median_hist_eq,204.97934486466283,73.87632728754362
21,gaussian_contrast,39.580555688677656,55.0165050802905
21,gaussian_hist_eq,159.1274486294277,73.88909996347934
21,median_contrast_sharpened,53.69800490024403,53.729421974246875
21,median_hist_eq_sharpened,95.86322815508673,74.0698486460716
21,gaussian_contrast_sharpened,71.60421874931511,55.25566229766518
21,gaussian_hist_eq_sharpened,144.1504828460532,74.16075210994285
22,original,449.9535849569264,48.042910561466186
22,median,53.53099719508033,46.84694159770247
22,gaussian,27.11143844757191,47.10847165316298
22,median_contrast,61.86104153953202,52.85231459185043
22,median_hist_eq,139.32366928908752,73.99578538970623
22,gaussian_contrast,34.13010473263471,53.15007720482666
22,gaussian_hist_eq,84.51455992563702,74.01459350330802
22,median_contrast_sharpened,58.377051548248154,53.0675201464991
22,median_hist_eq_sharpened,78.92505166909216,74.17302471856166
22,gaussian_contrast_sharpened,66.87364268700388,53.42537194741576
22,gaussian_hist_eq_sharpened,94.2644998862148,74.26010895655493
23,original,551.9803829734304,50.537726830935874
23,median,54.74712706638657,49.32702510766331
23,gaussian,28.570974303006583,49.572792056197976
23,median_contrast,63.52226123255244,55.6541843226252
23,median_hist_eq,174.17526833484757,73.91556941713762
23,gaussian_contrast,35.95552253280584,55.932325461150235
23,gaussian_hist_eq,127.22113555746425,73.85736281822163
23,median_contrast_sharpened,58.45625360989833,55.84510404618169
23,median_hist_eq_sharpened,87.18322222047526,74.10260676535597
23,gaussian_contrast_sharpened,68.26882879336576,56.18491690663246
23,gaussian_hist_eq_sharpened,117.33923156396446,74.1255490346524
24,original,270.5028894272193,46.378965100033724
24,median,34.929608232438675,45.72469444207839
24,gaussian,16.083819603239128,45.813259665787655
24,median_contrast,42.63503412629764,52.52543561715349
24,median_hist_eq,202.5968245186086,73.58942767912299
24,gaussian_contrast,20.551441418921957,52.16551149993941
24,gaussian_hist_eq,166.84851170187636,73.58063860212788
24,median_contrast_sharpened,45.124809852475096,52.6571713416308
24,median_hist_eq_sharpened,88.09902420392622,73.7442031359211
24,gaussian_contrast_sharpened,48.833569849901274,52.33576341520434
24,gaussian_hist_eq_sharpened,117.33991371976668,73.80839976608202
25,original,229.14692026280028,47.14827081862483
25,median,34.41818320641493,46.681926417449986
25,gaussian,14.07619334442512,46.65892383895091
25,median_contrast,44.51924317182247,55.122442765185355
25,median_hist_eq,166.79070802237683,73.59038997268607
25,gaussian_contrast,18.638798466463673,54.08577241308593
25,gaussian_hist_eq,137.58500492488045,73.59670498658133
25,median_contrast_sharpened,45.59583750797414,55.2500665243064
25,median_hist_eq_sharpened,78.87045738953547,73.71001225315115
25,gaussian_contrast_sharpened,46.721646682505465,54.24633905128146
25,gaussian_hist_eq_sharpened,97.12905506930237,73.76528435455579
26,original,288.2662957306125,48.14475250416349
26,median,38.71498040361756,47.60810217325635
26,gaussian,15.485677569500506,47.60804632550156
26,median_contrast,51.65515163412772,57.23975054020534
26,median_hist_eq,188.1778640084799,73.57418781260002
26,gaussian_contrast,21.61537649263413,56.72600965587868
26,gaussian_hist_eq,158.09460996100043,73.60499899715478
26,median_contrast_sharpened,49.208419557590624,57.36787221251193
26,median_hist_eq_sharpened,82.9985740150063,73.69324879041393
26,gaussian_contrast_sharpened,51.62978610304659,56.89062589002471
26,gaussian_hist_eq_sharpened,110.63029725567144,73.78748983774213
27,original,242.58124276066138,49.54012916939278
27,median,41.71727591081714,49.12127864405635
27,gaussian,14.858514631688816,49.04963143780432
27,median_contrast,52.88018925352555,57.219109609666624
27,median_hist_eq,193.05756931551818,73.5443419636109
27,gaussian_contrast,19.3334045252736,56.33862440405974
27,gaussian_hist_eq,153.84467924168362,73.51493151794175
27,median_contrast_sharpened,47.8263107555055,57.34827157652806
27,median_hist_eq_sharpened,82.7663920223932,73.6620686748936
27,gaussian_contrast_sharpened,47.1760474395865,56.4990681124557
27,gaussian_hist_eq_sharpened,100.81739432817808,73.6879906885598
28,original,248.40853629154944,50.42923535186268
28,median,45.28637608065754,50.055951635429246
28,gaussian,15.071374397939968,49.939834642440324
28,median_contrast,58.3531117444241,58.81933109962467
28,median_hist_eq,199.0122014882473,73.38914937813016
28,gaussian_contrast,19.90961619857404,57.886182775980664
28,gaussian_hist_eq,164.72690241287816,73.40108708027508
28,median_contrast_sharpened,49.50894950969722,58.9418694930672
28,median_hist_eq_sharpened,82.20558873209741,73.49629291973538
28,gaussian_contrast_sharpened,48.57314316856169,58.04543609350263
28,gaussian_hist_eq_sharpened,102.54095770693664,73.56273639745568
29,original,313.85346040405807,50.800952775988705
29,median,44.07455417155492,50.38347869022282
29,gaussian,16.22405357876183,50.26333347098164
29,median_contrast,54.994678352217136,58.13413704152423
29,median_hist_eq,196.77569591371298,73.54969266388537
29,gaussian_contrast,21.265946874743868,57.997489222522674
29,gaussian_hist_eq,156.51768241331308,73.57359149455942
29,median_contrast_sharpened,48.43564364561155,58.25525715376076
29,median_hist_eq_sharpened,84.51070633603608,73.64982936069417
29,gaussian_contrast_sharpened,50.567571884725595,58.15391649914689
29,gaussian_hist_eq_sharpened,107.17268359147461,73.74240816648073
30,original,274.74332752815695,51.21170316702137
30,median,46.64962272360541,50.835659945501575
30,gaussian,15.922332214031314,50.69711570965407
30,median_contrast,57.50645270151056,58.09846539579083
30,median_hist_eq,189.46773399263722,73.56431337890133
30,gaussian_contrast,20.493947301242176,57.940484966498474
30,gaussian_hist_eq,145.8864996582895,73.58563538396164
30,median_contrast_sharpened,48.62142567771228,58.21943135764946
30,median_hist_eq_sharpened,83.10675630573547,73.65944525886273
30,gaussian_contrast_sharpened,48.78948965559635,58.09905005094754
30,gaussian_hist_eq_sharpened,96.15047638823027,73.74473822550637
